Tokopedia Ads	URL	Product Name	Product Sold	Price
None	https://www.tokopedia.com/mitradecostore/speaker-bluetooth-jam-alarm-lampu-tidur-portable-colorfull-led-light?whid=0	Speaker Bluetooth Jam Alarm Lampu Tidur Portable Colorfull Led Light	68	185000
None	https://www.tokopedia.com/visionmulticom/speaker-bluetooth-jbl-tg162-colorful-light-wireless-acoustic?whid=0	Speaker Bluetooth JBL TG162 Colorful Light Wireless Acoustic	140	44000
None	https://www.tokopedia.com/tacooofficial/bluetooth-wireless-mini-speaker-candle-led-light-lampu-hiasan-meja?whid=0	Bluetooth Wireless Mini Speaker Candle LED Light Lampu Hiasan Meja	66	89900
None	https://www.tokopedia.com/gaptechofficial/jbl-horizon-bluetooth-clock-radio-with-usb-charging-ambient-light-putih?whid=0	JBL Horizon Bluetooth Clock Radio with Usb Charging &amp; Ambient Light	43	1569000
None	https://www.tokopedia.com/mofan/speaker-bluetooth-led-s10-creck-speaker-mini-s10-crack-light-de029-biru?whid=0	Speaker Bluetooth LED S10 CRECK /Speaker Mini S10 Crack Light #DE029	1100	19500
Ad	https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AjRosehoseDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstfbm-7q3OBUsthosJpHsJposUpbm-srcHi6s1FHmFiy3zwrfo5rM1i6sjFHadR6A1FHaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_oHqMrF_92V8jNEZ_V6zcWR_uz0HjOJu3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_OzuP7OJqcOoqjV7_32-H7OAHAC6zVVd_VP-8VB9_9z68j1h392mqu2JQcB6uJ7hZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzGrfUpgAxMzRPdyjrNHfgU8I2jzpJdgjPR8BxEu_-oq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjjp_9j7H1YJ3_u6zcr7_1zoH7Y13_o-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqBBE_c20H1N1gpuo8BVR_7zgP7NkgfBM1_7YUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QosnDHs1Do_ya9ZFiQBYsy3Njq3zxPcuwy3zpUsthH_UDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstpHp1poiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDio_yaUiFiH_naomUDUsyp6mUDUsHfUiFiosji997?t=desktop&dv=desktop&is_search=1&management_type=1&page=1&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fzhfuindonesia%2Fzhfu-bluetooth-speaker-rgb-light-wireless-rechargeable-lampu-tidur%3Fsrc%3Dtopads&src=search&keywords=bluetooth+speaker+light	ZHFU BLUETOOTH SPEAKER RGB LIGHT WIRELESS RECHARGEABLE LAMPU TIDUR	6	125000
Ad	https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6_JRosHpop1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstRbm-7q3OBUsthosJpHsJposUpbm-srcHi6sHOHmFiy3zwrfo5rM1i6sjFHadhHAH7bm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-o1hke_uozcWR_OzCo1OJqRPvuJJO_3B-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2Z_u6uJVR_7Pg81OAHIBoqMoR_VzzHJNJz9zgqjgt39jFH7O1uM2oz720_OP-H1OEu3BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZSooQ9xfgAod6c-JzSoiHfedgjx6Hc-y8AxizJNM_Bzg81B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1Oku_-HqMHh_M2-8jOE3_o6uVVE_92Vq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81Nk_9u68B1a_7zo8JNJyR26ucDp_32oq3gzv_7ibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDfHmFaoZFOos-Pbm-X9foxQMz2gcV7guYxgIHi6sJhHiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sJf6Anabm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUOosUibmUhHAU7UiFiosHdUiFiHpyibmUf6Z-Pwe?t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fdeermashop%2Fbluetooth-speaker-light-bcare%3Fsrc%3Dtopads&r_replacement=new&page=1&is_search=1&ob=23&management_type=1&src=search&keywords=bluetooth+speaker+light	BLUETOOTH SPEAKER LIGHT - BCARE	0	149000
Ad	https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_jao_nRosrDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstdbm-7q3OBUsthosJpHsJposUpbm-srcHi6s1FHmFiy3zwrfo5rM1i6sjFHmdho_JObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMDh_1zCoV2kZ9PHuJBN_S2CPJNJ1_Co1pV2_uPcqjh1yRx6u7OR33OzouBku92617BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8IoouRxfgAod6cHp1SzMZIxp__JdH1NkZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9B6qjOO_92g81OJe_zo8jjO_BzVoJN_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_-oq_e7_OzzH7OJu_z6qB1h_1zgH7N_Zsjibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDfHmFaoZFOos-Pbm-X9foxQMz2gcV7guYxgIHi6sJhHiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sJF6AnRbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUOosUibmUhHAU7UiFiosHdUiFiHpyibmUf6Z-Pwe?keywords=bluetooth+speaker+light&t=desktop&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Ffashionelektroni%2Fhigh-quality-b2-sardine-bluetooth-speaker-with-led-light%3Fsrc%3Dtopads&dv=desktop&src=search&page=1&ob=23&management_type=2	High Quality B2 SARDiNE Bluetooth Speaker With LED Light	3	500000
Ad	https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6_nFopea6AeDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstNbm-7q3OBUsthosJpHsJposUpbm-srcHi6s1FHmFiy3zwrfo5rM1i6sKN6ZdF6_UFomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ320H1OJe_zqqjBR_Vz-81NEe9z6zVJF_uHhq1O9zM2Hucod_BPoPOBW1_ugqBuE_Bo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR83-I6_oMZIxp_uPdPMep8AxsHO-7gjxdr77h6AV6qjB2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BN_M2-P1OEz_ooqjON_32VP7O1z_V6uVu2_JoG8Bja69BqusBE3BPc8ujagfBvq1BN_M2-P1N1gpVoqMDF_uz-H7Nk__V6e7tNUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QosnDHs1Do_ya9ZFiQBYsy3Njq3zxPcuwy3zpUsthH_UDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsth6A1dbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUOosUibmUhHAU7UiFiosHdUiFiHpyibmUf6Z-Pwe?src=search&r_replacement=new&keywords=bluetooth+speaker+light&dv=desktop&page=1&management_type=2&is_search=1&ob=23&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Friilstoreid%2Fmini-hifi-jam-alarm-bluetooth-speaker-colorful-led-light-aptx%3Fsrc%3Dtopads	Mini Hifi Jam Alarm Bluetooth Speaker Colorful LED Light - Aptx	0	147700
Ad	https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopUOH_KRHAeDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthHmFiPcBWgZUEH_yhHpUhHpyaHaFiyRCsUstOHAnDUMVj9RosQR-BUstd6_jXoAUao_1DUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkqpVozJJ73M2-P7h1Z9B68jV7_jzzHJO_H3Bou7gk_Vzs8JN9_9PgQuJO332u8jN_Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRBizpjpgjxdr7O98IgjHRKdypoZPcgU8IooH_Kh_M2-q1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81YJ39uo8j7p_S2-8JO13_-68j7F_M2zq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NkZ9u6qMPd_7z-HjO139Bozcra_joG6ZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyFbAUObA1fHB7DUMNwyfVXgcBjy9zB9fVjraUEH_Jabm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEoAyao_nDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUs1fHiUDUsJFHseibmUfHpKibmUpoiUDUsyNUBOY?dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Ffashionelektroni%2Fspeaker-portable-wireless-stereo-bass-bluetooth-colorful-led-light-sou%3Fsrc%3Dtopads&src=search&is_search=1&keywords=bluetooth+speaker+light&ob=23&page=1&management_type=2&t=desktop	SPEAKER Portable Wireless Stereo Bass Bluetooth Colorful LED Light Sou	6	190000
