Tokopedia Ads	URL	Product Name	Product Sold	Price
None	https://www.tokopedia.com/majultc/ms-0707-bohlam-lampu-led-musik-bluetooth-speaker-plus-remote?whid=0	MS-0707 bohlam lampu led musik bluetooth speaker plus remote	775	57999
None	https://www.tokopedia.com/thebloomings/jam-alarm-bluetooth-speaker-mic-lampu-tidur-colorfull-led-white?whid=0	Jam alarm Bluetooth speaker mic + Lampu tidur colorfull led - White	283	185000
Ad	https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6A1aose76A1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstfbm-7q3OBUsthosJpHsJaoAUabm-srcHi6seOHmFiy3zwrfo5rM1i6sjfHadaosJObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjOE3BzsPO2W_9PHuVjh3_-zPJNI__z68_n7_7zGQJh9u9P6uVgW_M2SoVBku9xqe7BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8IoouRxfgAod6cHp1SzMZIxp__JdH1NkZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9B6ucWO_92Vo1Nku_Co8BJh_1zo81YJ33BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B6qBBO_M2Co1YJgRB6ucra_uzSo1Nk33BM1_7YUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QosnDHs1Do_ya9ZFiQBYsy3Njq3zxPcuwy3zpUsthHpHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstpHp1poiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDio_yaUiFiH_naomUDUsyp6mUDUsHfUiFio_rOUBOY?page=1&is_search=1&keywords=bluetooth+speaker+lamp&ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fwanarata-store%2Fspeaker-bluetooth-untuk-costum-murotal-al-qur-an-lampu-led-warna-warni%3Fsrc%3Dtopads&management_type=1&t=desktop&src=search	SPEAKER BLUETOOTH UNTUK COSTUM MUROTAL AL-QUR'AN LAMPU LED WARNA-WARNI	4	57500
Ad	https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHpKaHAHNoA1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstRbm-7q3OBUsthosJpHsJaoAUabm-srcHi6s1FHmFiy3zwrfo5rM1i6sjfHZd7o_rpbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O_oACoqMrh_S2VHJOkgpV68j1F_32SHjB2PfBgHO-N3Ao6QVByZM2xe7jfZ32oP1OJ_9Po8jVE_1zoP7OEe92ozJOR_9B-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2Z92oHB1p_1PqqjOAHA-6u7N0_VzZqjYJyRzvzcPN3BHhQJOJu_VqqBj7_7P-H1O913BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZSooQ9xfgAod6c-JzSoiHfedgjx6Hc-y8AxizJNM_Bzg81B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OE19xHqMWR_M2gH1NE__uozJjp_32V8jB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Ok3_-Hqjud_1zuP7NEgpCvzcrO_32sq3gzv_7ibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDfHmFaoZFOos-Pbm-X9foxQMz2gcV7guYxgIHi6sJpHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sJdo_KDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUs1fHiUDUsJFHseibmUfHpKibmUpoiUDUs1RoZ-Pwe?is_search=1&keywords=bluetooth+speaker+lamp&ob=23&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fthebloomings%2Fjam-alarm-bluetooth-speaker-mic-lampu-tidur-colorfull-led-white%3Fsrc%3Dtopads&src=search&page=1&t=desktop&dv=desktop	Jam alarm Bluetooth speaker mic + Lampu tidur colorfull led - White	283	185000
Ad	https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopjdopjFos1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstdbm-7q3OBUsthosJpHsJaoAUabm-srcHi6sHFHmFiy3zwrfo5rM1i6sjfHmdpHAedbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8JYAoIxvzJ17_uzS8JYJz_zoucPd_7zoq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBo8jND_S2mQuBEe9z6qBgk3jHFHVBEgpoHucr7_3OuPV21e_V6uOja_7ztq1N1zMW-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJ2pysoj6cgIPRxizpjpgjxd8MzIH_xMzRPE3I2uHjO2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_V6epep_7zzHJNEz9BoqBBd_M2oHjNNZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_-61pep_OzVH1OkgpCo8MoN_uz-H1N_Zsjibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDfHmFaoZFOos-Pbm-X9foxQMz2gcV7guYxgIHi6sJpHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sHpo_Hfbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUOosUibmUhHAU7UiFiosHdUiFiHpyibmUOop1i997?r=https%3A%2F%2Fwww.tokopedia.com%2Flotusaccesoriess%2Fspeaker-bluetooth-wt-d24-lampu-disco%3Fsrc%3Dtopads&ob=23&dv=desktop&page=1&management_type=1&t=desktop&src=search&is_search=1&keywords=bluetooth+speaker+lamp	Speaker Bluetooth WT-D24 Lampu Disco	0	150000
Ad	https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEoAKRHpyfoAyDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthHmFiPcBWgZUEH_yhHpUhHseaHiFiyRCsUst7o_nDUMVj9RosQR-BUstNo_KX6AHfHiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32o8B21yRPqQ1OR_VzgHuja19z6z777_SjFoJYJZMhHuOuR_Bz3Q1NkgpzgqBud3jo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR83-I6_oMZIxp_uPdPMep8AxsHO-7gjxdr77h6AV6qjB2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BN_M2sP1OE__-6ucDh_jzV8JYJZ9P6uVu2_JoG8Bja69BqusBE3BPc8ujagfBvq1BN_M2uP1OEgpVozVVd_7zz81O1z_zoq1tNUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QosnDHs1Do_ya9ZFiQBYsy3Njq3zxPcuwy3zpUsthHpHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstpHp1poiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDio_yaUiFiH_naomUDUsyp6mUDUsHfUiFio_rOUBOY?t=desktop&is_search=1&keywords=bluetooth+speaker+lamp&page=1&dv=desktop&src=search&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fmaranatha17%2Fspeaker-bluetooth-led-smart-touch-lamp-cl-67i%3Fsrc%3Dtopads&ob=23	Speaker Bluetooth LED Smart Touch Lamp CL-67i	44	75000
None	https://www.tokopedia.com/hjcollectionn/speaker-bluetooth-cl-671-lampu-led-disco-smart-touch-lamp-lampu-tidur?whid=0	SPEAKER BLUETOOTH CL-671 LAMPU LED DISCO SMART TOUCH LAMP /LAMPU TIDUR	132	52500
None	https://www.tokopedia.com/galuben/deskripsi-bohlam-speaker-musik-bluetooth-2-in1-lampu-speaker-led?whid=0	Deskripsi Bohlam Speaker Musik Bluetooth 2 in1 lampu Speaker LED	117	49990
None	https://www.tokopedia.com/tampofamily/speaker-murotal-quran-30-juz-lampu-tidur-bisa-bluetooth-alquran-8gb?whid=0	Speaker Murotal Quran 30 Juz Lampu Tidur + Bisa Bluetooth	293	129900
None	https://www.tokopedia.com/tacooofficial/bluetooth-wireless-mini-speaker-candle-led-light-lampu-hiasan-meja?whid=0	Bluetooth Wireless Mini Speaker Candle LED Light Lampu Hiasan Meja	66	89900
None	https://www.tokopedia.com/juragankado/speaker-retak-speaker-mini-bluetooth-speaker-lampu-retak-minimalis?whid=0	SPEAKER RETAK SPEAKER MINI BLUETOOTH SPEAKER LAMPU RETAK MINIMALIS	4300	17500
None	https://www.tokopedia.com/happywoman88/lampu-bulan-3d-al-quran-alquran-speaker-digital-bluetooth-with-remote?whid=0	Lampu Bulan 3D Al Quran Alquran Speaker Digital Bluetooth with Remote	171	290000
None	https://www.tokopedia.com/unitechofficial/speaker-bluetooth-wireless-lampu-led-unitech-tg-162-super-bass-hitam?whid=0	Speaker Bluetooth Wireless + Lampu LED Unitech TG-162 Super Bass	231	100000
None	https://www.tokopedia.com/jgtof/flash-sale-speaker-mini-bluetooth-portabel-retak-lampu-led-music-hitam?whid=0	✅FLASH SALE Speaker Mini Bluetooth Portabel Retak Lampu Led Music	2200	18300
